-3406.10642146653,-3367.36948914661,-3289.41535739215,-3167.45159933973,-2997.6353047708,-2777.29004777889,-2505.08264996202,-2181.15021688656,-1807.17016001479,-1386.36856121083,-923.465154790063,-424.556236331398,103.060197832524,651.109983760273,1210.60945418918,1772.16172621839,2326.26971667004,2863.65225401356,3375.54960340176,3854.00535234861,4292.11287743537,4684.21645117545,5026.05935184566,5314.87397561898,5549.41177685475,5729.9137289562,5858.02474920109,5936.65803009563,5969.81733656431,5962.38697094093,5919.90019469851,5848.29739869787,5753.68522004354,5642.10714521207,5519.33497547588,5390.68894346667,5260.89236872713,5133.96464097524,5013.15415072898,4900.91066850623,4798.8947266186,4708.01987484695,4628.52234899303,4560.05176151331,4501.7759237769,4452.49284369874,4410.74328267971,4374.9179558565,4343.354448392,4314.42011965066,4286.57858143629,4258.43867785783,4228.78616986614,4196.59945968783,4161.05161354203,4121.50160745191,4077.47810375826,4028.65915687079,3974.85106348827,3915.96914514329,3852.0226279035,3783.10502741974,3709.39062247594,3631.13677563282,3548.69110318496,3462.50186416352,3373.12947923362,3281.2568355512,3187.6960006199,3093.38915489766,2999.40194316695,2906.90800528387,2817.16413365707,2731.47626456978,2651.15728312458,2577.47835250199,2511.61610483436,2454.59851365327,2407.25256167282,2370.15690420454,2343.60259568543,2327.56459936623,2321.68626503268,2325.27826070816,2337.33263722731,2356.55183358321,2381.39155598363,2410.11564185411,2440.86030311386,2471.70457705589,2500.74343687055,2526.15984690314,2546.29210398816,2559.69307827674,2565.17844059007,2561.8616029643,2549.17386911366,2526.86913890808,2495.01338697189,2453.9599814807,2404.31267995369,2346.87878180621,2282.61540220553,2212.57212678537,2137.8334012589,2059.46390060751,1978.45982210854,1895.70857607425,1811.95874430023,1727.80147422877,1643.66372845289,1559.81305674742,1476.37285282514,1393.34643696921,1310.64781241409,1228.13659886008,1145.65447050806,1063.06042723393,980.262397343157,897.242995910326,814.077720480657,730.944421340687,648.123500449689,565.988933770729,484.990828842702,405.630793450708,328.431859655292,253.905058445857,182.514951991053,114.646490769697,50.5754751170887,-9.5553329753044,-65.7527614207757,-118.181216634318,-167.161420051523,-213.159776796353,-256.768840068249,-298.679883932224,-339.649083191678,-380.459192433623,-421.878899595284,-464.62217846007,-509.309981534209,-556.436491166781,-606.341896605842,-659.19329945663,-714.974894535769,-773.488050390235,-834.361356574497,-897.070143276958,-960.964444761992,-1025.30390231394,-1089.29770824406,-1152.14740625355,-1213.09019699917,-1271.44036112644,-1326.62650878808,-1378.22258828844,-1425.9709250161,-1469.79599634172,-1509.80815899973,-1546.2970986209,-1579.71534318761,-1610.65273733714,-1639.80328478506,-1667.92620269385,-1695.80336831949,-1724.19555947776,-1753.79997628603,-1785.21148210592,-1818.88981351117,-1855.13469083901,-1894.07033010912,-1935.64033383679,-1979.61334917974,-2025.59926252562,-2073.07507884978,-2121.41905140199,-2169.95111459017,-2217.9772611375,-2264.83522116652,-2309.93866453691,-2352.81717158144,-2393.14940448892,-2430.78725673781,-2465.7692455548,-2498.32201996124,-2528.84955181608,-2557.91032299277,-2586.18357483082,-2614.42640349085,-2643.42412141919,-2673.93682077557,-2706.64543157111,-2742.10074008204,-2780.67880025879,-2822.54592623237,-2867.63600432926,-2915.64222055774,-2966.02449971072,-3018.03302984692,-3070.74725357653,-3123.12869987531,-3174.08506569543,-3222.54209655725,-3267.5191164893,-3308.20356656772,-3344.01967367915,-3374.68640848875,-3400.26022132483,-3421.15865901255,-3438.1618473087,-3452.38993381172,-3465.25587144778,-3478.39432424188,-3493.56891199644,-3512.56140659601,-3537.04776700852,-3568.46696958779,-3607.88939514728,-3655.89200553039,-3712.44764713376,-3776.8355289318,-3847.57923747777,-3922.41759039044,-3998.31223501502,-4071.49423000041,-4137.54998315244,-4191.54495099583,-4228.18153407329,-4241.98573008172
0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.044,0.048,0.052,0.056,0.06,0.064,0.068,0.072,0.076,0.08,0.084,0.088,0.092,0.096,0.1,0.104,0.108,0.112,0.116,0.12,0.124,0.128,0.132,0.136,0.14,0.144,0.148,0.152,0.156,0.16,0.164,0.168,0.172,0.176,0.18,0.184,0.188,0.192,0.196,0.2,0.204,0.208,0.212,0.216,0.22,0.224,0.228,0.232,0.236,0.24,0.244,0.248,0.252,0.256,0.26,0.264,0.268,0.272,0.276,0.28,0.284,0.288,0.292,0.296,0.3,0.304,0.308,0.312,0.316,0.32,0.324,0.328,0.332,0.336,0.34,0.344,0.348,0.352,0.356,0.36,0.364,0.368,0.372,0.376,0.38,0.384,0.388,0.392,0.396,0.4,0.404,0.408,0.412,0.416,0.42,0.424,0.428,0.432,0.436,0.44,0.444,0.448,0.452,0.456,0.46,0.464,0.468,0.472,0.476,0.48,0.484,0.488,0.492,0.496,0.5,0.504,0.508,0.512,0.516,0.52,0.524,0.528,0.532,0.536,0.54,0.544,0.548,0.552,0.556,0.56,0.564,0.568,0.572,0.576,0.58,0.584,0.588,0.592,0.596,0.6,0.604,0.608,0.612,0.616,0.62,0.624,0.628,0.632,0.636,0.64,0.644,0.648,0.652,0.656,0.66,0.664,0.668,0.672,0.676,0.68,0.684,0.688,0.692,0.696,0.7,0.704,0.708,0.712,0.716,0.72,0.724,0.728,0.732,0.736,0.74,0.744,0.748,0.752,0.756,0.76,0.764,0.768,0.772,0.776,0.78,0.784,0.788,0.792,0.796,0.8,0.804,0.808,0.812,0.816,0.82,0.824,0.828,0.832,0.836,0.84,0.844,0.848,0.852,0.856,0.86,0.864,0.868,0.872,0.876,0.88,0.884,0.888,0.892,0.896,0.9,0.904,0.908,0.912,0.916,0.92
